location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Albania,ALB,2021-03-23,51690,,,3461,2895,1.8,5.61,,1006
Albania,ALB,2021-03-24,53992,,,2302,2946,1.88,5.79,,1024
Albania,ALB,2021-03-25,59348,,,5356,3287,2.06,5.96,,1142
Albania,ALB,2021-03-26,62248,,,2900,3276,2.16,6.04,,1138
Albania,ALB,2021-03-27,64075,,,1827,3113,2.23,6.25,,1082
Albania,ALB,2021-03-28,78000,,,13925,4678,2.71,6.44,,1626
Albania,ALB,2021-03-29,,,,,7204,,6.55,,2503
Albania,ALB,2021-03-30,119321,,,,9662,4.15,6.59,,3357
Albania,ALB,2021-03-31,138846,,,19525,12122,4.82,6.8,,4212
Albania,ALB,2021-04-01,155463,,,16617,13731,5.4,7.11,,4771
Albania,ALB,2021-04-02,172486,,,17023,15748,5.99,7.4,,5472
Albania,ALB,2021-04-03,185496,,,13010,17346,6.45,7.61,,6028
Albania,ALB,2021-04-04,192882,,,7386,16412,6.7,7.73,,5703
Albania,ALB,2021-04-05,206708,,,13826,15435,7.18,7.86,,5363
Albania,ALB,2021-04-06,221588,,,14880,14610,7.7,7.91,,5077
Albania,ALB,2021-04-07,232379,,,10791,13362,8.07,8.21,,4643
Albania,ALB,2021-04-08,242542,,,10163,12440,8.43,8.56,,4323
Albania,ALB,2021-04-09,250676,,,8134,11170,8.71,8.99,,3881
Albania,ALB,2021-04-10,256810,,,6134,10188,8.92,9.39,,3540
Albania,ALB,2021-04-11,,,,,9898,,9.91,,3439
Albania,ALB,2021-04-12,267531,,,,8689,9.3,10.15,,3019
Albania,ALB,2021-04-13,281216,,,13685,8518,9.77,10.31,,2960
Albania,ALB,2021-04-14,,,,,8639,,10.7,,3002
Albania,ALB,2021-04-15,304488,,,,8849,10.58,11.06,,3075
Albania,ALB,2021-04-16,314622,,,10134,9135,10.93,11.42,,3174
Albania,ALB,2021-04-17,324840,,,10218,9719,11.29,11.74,,3377
Albania,ALB,2021-04-18,332905,,,8065,10105,11.57,12.02,,3511
Albania,ALB,2021-04-19,345934,,,13029,11200,12.02,12.15,,3892
Albania,ALB,2021-04-20,350000,,,4066,9826,12.16,12.25,,3414
Albania,ALB,2021-04-21,372075,,,22075,11318,12.93,12.44,,3933
Albania,ALB,2021-04-22,382998,,,10923,11216,13.31,12.66,,3897
Albania,ALB,2021-04-23,391351,,,8353,10961,13.6,12.95,,3809
Albania,ALB,2021-04-24,400064,,,8713,10746,13.9,13.18,,3734
Albania,ALB,2021-04-25,,,,,10205,,13.61,,3546
Albania,ALB,2021-04-26,408619,,,,8955,14.2,13.86,,3112
Albania,ALB,2021-04-27,416855,,,8236,9551,14.49,14.03,,3319
Albania,ALB,2021-04-28,433628,,,16773,8793,15.07,14.4,,3055
Albania,ALB,2021-04-29,453248,,,19620,10036,15.75,14.76,,3487
Albania,ALB,2021-04-30,476903,,,23655,12222,16.57,15.06,,4247
Albania,ALB,2021-05-01,494028,,,17125,13423,17.17,15.33,,4664
Albania,ALB,2021-05-02,,,,,14489,,15.49,,5035
Albania,ALB,2021-05-03,517501,,,,15555,17.98,15.54,,5405
Albania,ALB,2021-05-04,537387,,,19886,17219,18.67,15.6,,5983
Albania,ALB,2021-05-05,556584,,,19197,17565,19.34,15.82,,6104
Albania,ALB,2021-05-06,572226,,,15642,16997,19.88,16.07,,5906
Albania,ALB,2021-05-07,585693,,,13467,15541,20.35,16.37,,5400
Albania,ALB,2021-05-08,596766,,,11073,14677,20.74,16.72,,5100
Albania,ALB,2021-05-09,600000,,,3234,13462,20.85,16.95,,4678
Albania,ALB,2021-05-10,612959,,,12959,13637,21.3,17.01,,4739
Albania,ALB,2021-05-11,622507,440921,181586,9548,12160,21.63,17.08,6.31,4225
Albania,ALB,2021-05-12,632676,444755,187921,10169,10870,21.98,17.24,6.53,3777
Albania,ALB,2021-05-13,638338,445402,192936,5662,9445,22.18,17.41,6.7,3282
Albania,ALB,2021-05-14,653330,448571,204759,14992,9662,22.7,17.51,7.12,3357
Albania,ALB,2021-05-15,,,,,9355,,17.6,,3251
Albania,ALB,2021-05-16,,,,,10166,,17.68,,3533
Albania,ALB,2021-05-17,680083,456980,223103,,9589,23.63,17.75,7.75,3332
Albania,ALB,2021-05-18,688947,460191,228756,8864,9491,23.94,17.81,7.95,3298
Albania,ALB,2021-05-19,697811,463402,234409,8864,9305,24.25,18.01,8.15,3233
Albania,ALB,2021-05-20,703743,466083,237660,5932,9344,24.45,18.32,8.26,3247
Albania,ALB,2021-05-21,708846,469169,239677,5103,7931,24.63,18.58,8.33,2756
Albania,ALB,2021-05-22,,,,,7212,,18.88,,2506
Albania,ALB,2021-05-23,716616,472840,243776,,6493,24.9,19.11,8.47,2256
Albania,ALB,2021-05-24,725135,475237,249898,8519,6436,25.2,19.25,8.68,2236
Albania,ALB,2021-05-25,,,,,6873,,19.33,,2388
Albania,ALB,2021-05-26,748986,479789,269197,,7311,26.03,19.49,9.35,2540
Albania,ALB,2021-05-27,759043,481788,277255,10057,7900,26.38,19.64,9.63,2745
Albania,ALB,2021-05-28,,,,,7798,,19.89,,2710
Albania,ALB,2021-05-29,,,,,7869,,20.1,,2734
Albania,ALB,2021-05-30,772204,485162,287042,,7941,26.83,20.38,9.97,2759
Albania,ALB,2021-05-31,776461,486128,290333,4257,7332,26.98,20.71,10.09,2548
Albania,ALB,2021-06-01,780342,487078,293264,3881,6183,27.12,20.97,10.19,2149
Albania,ALB,2021-06-02,,,,,4978,,21.39,,1730
Albania,ALB,2021-06-03,787321,490050,297271,,4040,27.36,21.96,10.33,1404
Albania,ALB,2021-06-04,,,,,3951,,22.48,,1373
Albania,ALB,2021-06-05,,,,,3863,,23.05,,1342
Albania,ALB,2021-06-06,798624,492522,306102,,3774,27.75,23.75,10.64,1311
Albania,ALB,2021-06-07,803682,493346,310336,5058,3889,27.93,24.5,10.78,1351
Albania,ALB,2021-06-08,809992,494437,315555,6310,4236,28.15,24.98,10.97,1472
Albania,ALB,2021-06-09,816556,496024,320532,6564,4675,28.37,25.62,11.14,1625
Albania,ALB,2021-06-10,823053,498437,324616,6497,5105,28.6,26.3,11.28,1774
Albania,ALB,2021-06-11,830281,501735,328546,7228,5599,28.85,27,11.42,1946
Albania,ALB,2021-06-12,834868,503721,331147,4587,5716,29.01,27.78,11.51,1986
Albania,ALB,2021-06-13,836430,504257,332173,1562,5401,29.06,28.5,11.54,1877
Albania,ALB,2021-06-14,842535,507764,334771,6105,5550,29.28,28.74,11.63,1929
Albania,ALB,2021-06-15,848430,507854,340576,5895,5491,29.48,28.86,11.83,1908
Albania,ALB,2021-06-16,854227,509282,344945,5797,5382,29.68,29.26,11.99,1870
Albania,ALB,2021-06-17,862628,511175,351453,8401,5654,29.98,29.63,12.21,1965
Algeria,DZA,2021-01-29,0,0,,,,0,30.11,,
Algeria,DZA,2021-01-30,30,30,,30,30,0,30.65,,1
Algeria,DZA,2021-01-31,,,,,1889,,31.36,,43
Algeria,DZA,2021-02-01,,,,,2509,,0.02,,57
Algeria,DZA,2021-02-02,,,,,2819,,0.36,,64
Algeria,DZA,2021-02-03,,,,,3005,,0.65,,69
Algeria,DZA,2021-02-04,,,,,3129,,0.9,,71
Algeria,DZA,2021-02-05,,,,,3217,,1.13,,73
Algeria,DZA,2021-02-06,,,,,3748,,1.57,,85
Algeria,DZA,2021-02-07,,,,,3748,,14.61,,85
Algeria,DZA,2021-02-08,,,,,3748,,27.35,,85
Algeria,DZA,2021-02-09,,,,,3748,,29.17,,85
Algeria,DZA,2021-02-10,,,,,3748,,31.44,,85
Algeria,DZA,2021-02-11,,,,,3748,,33.77,,85
Algeria,DZA,2021-02-12,,,,,3748,,35.57,,85
Algeria,DZA,2021-02-13,,,,,3748,,37.43,,85
Algeria,DZA,2021-02-14,,,,,3748,,39.12,,85
Algeria,DZA,2021-02-15,,,,,3748,,39.19,,85
Algeria,DZA,2021-02-16,,,,,3748,,40.52,,85
Algeria,DZA,2021-02-17,,,,,3748,,41.16,,85
Algeria,DZA,2021-02-18,,,,,3748,,41.61,,85
Algeria,DZA,2021-02-19,75000,75000,,,3748,0.17,42.24,,85
Algeria,DZA,2021-02-20,,,,,6451,,45.02,,147
Algeria,DZA,2021-02-21,,,,,9153,,46.22,,209
Algeria,DZA,2021-02-22,,,,,11855,,49.79,,270
Algeria,DZA,2021-02-23,,,,,14557,,49.87,,332
Algeria,DZA,2021-02-24,,,,,17259,,50.4,,394
Algeria,DZA,2021-02-25,,,,,19961,,50.67,,455
Algeria,DZA,2021-02-26,,,,,22664,,50.86,,517
Algeria,DZA,2021-02-27,,,,,22664,,51.15,,517
Algeria,DZA,2021-02-28,,,,,22664,,51.66,,517
Algeria,DZA,2021-03-01,,,,,22664,,51.85,,517
Algeria,DZA,2021-03-02,,,,,22664,,51.86,,517
Algeria,DZA,2021-03-03,,,,,22664,,52.1,,517
Algeria,DZA,2021-03-04,,,,,22664,,52.21,,517
Algeria,DZA,2021-03-05,,,,,22664,,52.46,,517
Algeria,DZA,2021-03-06,,,,,22664,,52.72,,517
Algeria,DZA,2021-03-07,,,,,22664,,53.01,,517
Algeria,DZA,2021-03-08,,,,,22664,,53.32,,517
Algeria,DZA,2021-03-09,,,,,22664,,53.68,,517
Algeria,DZA,2021-03-10,,,,,22664,,53.84,,517
Algeria,DZA,2021-03-11,,,,,22664,,54.26,,517
Algeria,DZA,2021-03-12,,,,,22664,,54.65,,517
Algeria,DZA,2021-03-13,,,,,22664,,54.96,,517
Algeria,DZA,2021-03-14,,,,,22664,,55.22,,517
Algeria,DZA,2021-03-15,,,,,22664,,55.58,,517
Algeria,DZA,2021-03-16,,,,,22664,,56.2,,517
Algeria,DZA,2021-03-17,,,,,22664,,57.36,,517
Algeria,DZA,2021-03-18,,,,,22664,,57.65,,517
Algeria,DZA,2021-03-19,,,,,22664,,58.2,,517
Algeria,DZA,2021-03-20,,,,,22664,,58.3,,517
Algeria,DZA,2021-03-21,,,,,22664,,58.54,,517
Algeria,DZA,2021-03-22,,,,,22664,,58.72,,517
Algeria,DZA,2021-03-23,,,,,22664,,58.93,,517
Algeria,DZA,2021-03-24,,,,,22664,,59.11,,517
Algeria,DZA,2021-03-25,,,,,22664,,59.27,,517
Algeria,DZA,2021-03-26,,,,,22664,,59.43,,517
Algeria,DZA,2021-03-27,,,,,22664,,59.95,,517
Algeria,DZA,2021-03-28,,,,,22664,,59.95,,517
Algeria,DZA,2021-03-29,,,,,22664,,59.95,,517
Algeria,DZA,2021-03-30,,,,,22664,,60.12,,517
Algeria,DZA,2021-03-31,,,,,22664,,60.39,,517
Algeria,DZA,2021-04-01,,,,,22664,,60.66,,517
Algeria,DZA,2021-04-02,,,,,22664,,60.9,,517
Algeria,DZA,2021-04-03,,,,,22664,,61.1,,517
Algeria,DZA,2021-04-04,,,,,22664,,61.86,,517
Algeria,DZA,2021-04-05,,,,,22664,,61.99,,517
Algeria,DZA,2021-04-06,,,,,22664,,62.13,,517
Algeria,DZA,2021-04-07,,,,,22664,,62.25,,517
Algeria,DZA,2021-04-08,,,,,22664,,62.39,,517
Algeria,DZA,2021-04-09,,,,,22664,,62.54,,517
Algeria,DZA,2021-04-10,,,,,22664,,0,,517
Algeria,DZA,2021-04-11,,,,,22664,,0,,517
Algeria,DZA,2021-04-12,,,,,22664,,0,,517
Algeria,DZA,2021-04-13,,,,,22664,,0,,517
Algeria,DZA,2021-04-14,,,,,22664,,0,,517
Algeria,DZA,2021-04-15,,,,,22664,,0,,517
Algeria,DZA,2021-04-16,,,,,22664,,0.01,,517
Algeria,DZA,2021-04-17,,,,,22664,,0.01,,517
Algeria,DZA,2021-04-18,,,,,22664,,0.01,,517
Algeria,DZA,2021-04-19,,,,,22664,,0.01,,517
Algeria,DZA,2021-04-20,,,,,22664,,0.01,,517
Algeria,DZA,2021-04-21,,,,,22664,,0.02,,517
Algeria,DZA,2021-04-22,,,,,22664,,0.02,,517
Algeria,DZA,2021-04-23,,,,,22664,,0.02,,517
Algeria,DZA,2021-04-24,,,,,22664,,0.02,,517
Algeria,DZA,2021-04-25,,,,,22664,,0.03,,517
Algeria,DZA,2021-04-26,,,,,22664,,0.03,,517
Algeria,DZA,2021-04-27,,,,,22664,,0.03,,517
Algeria,DZA,2021-04-28,,,,,22664,,0.04,,517
Algeria,DZA,2021-04-29,,,,,22664,,0.04,,517
Algeria,DZA,2021-04-30,,,,,22664,,0.04,,517
Algeria,DZA,2021-05-01,,,,,22664,,0.04,,517
Algeria,DZA,2021-05-02,,,,,22664,,0.04,,517
Algeria,DZA,2021-05-03,,,,,22664,,0.06,,517
Algeria,DZA,2021-05-04,,,,,22664,,0.06,,517
Algeria,DZA,2021-05-05,,,,,22664,,0.06,,517
Algeria,DZA,2021-05-06,,,,,22664,,0.06,,517
Algeria,DZA,2021-05-07,,,,,22664,,0.07,,517
Algeria,DZA,2021-05-08,,,,,22664,,0.07,,517
Algeria,DZA,2021-05-09,,,,,22664,,0.07,,517
Algeria,DZA,2021-05-10,,,,,22664,,0.07,,517
Algeria,DZA,2021-05-11,,,,,22664,,0.08,,517
Algeria,DZA,2021-05-12,,,,,22664,,0.09,,517
Algeria,DZA,2021-05-13,,,,,22664,,0.09,,517
Algeria,DZA,2021-05-14,,,,,22664,,0.1,,517
Algeria,DZA,2021-05-15,,,,,22664,,0.11,,517
Algeria,DZA,2021-05-16,,,,,22664,,0.12,,517
Algeria,DZA,2021-05-17,,,,,22664,,0.12,,517
Algeria,DZA,2021-05-18,,,,,22664,,0.13,,517
Algeria,DZA,2021-05-19,,,,,22664,,0.13,,517
Algeria,DZA,2021-05-20,,,,,22664,,0.14,,517
Algeria,DZA,2021-05-21,,,,,22664,,0.16,,517
Algeria,DZA,2021-05-22,,,,,22664,,0.17,,517
Algeria,DZA,2021-05-23,,,,,22664,,0.18,,517
Algeria,DZA,2021-05-24,,,,,22664,,0.19,,517
Algeria,DZA,2021-05-25,,,,,22664,,0.2,,517
Algeria,DZA,2021-05-26,,,,,22664,,0.2,,517
Algeria,DZA,2021-05-27,,,,,22664,,0.21,,517
Algeria,DZA,2021-05-28,,,,,22664,,0.23,,517
Algeria,DZA,2021-05-29,,,,,22664,,0.25,,517
Algeria,DZA,2021-05-30,,,,,22664,,0.26,,517
Algeria,DZA,2021-05-31,,,,,22664,,0.26,,517
Algeria,DZA,2021-06-01,,,,,22664,,0.27,,517
Algeria,DZA,2021-06-02,,,,,22664,,0.29,,517
Algeria,DZA,2021-06-03,,,,,22664,,0.31,,517
Algeria,DZA,2021-06-04,,,,,22664,,0.32,,517
Algeria,DZA,2021-06-05,,,,,22664,,0.4,,517
Algeria,DZA,2021-06-06,2500000,2500000,,,22664,5.7,0.41,,517
Andorra,AND,2021-01-25,576,576,,,,0.75,0.42,,
Andorra,AND,2021-01-26,,,,,66,,0.45,,854
Andorra,AND,2021-01-27,,,,,66,,0.47,,854
Andorra,AND,2021-01-28,,,,,66,,0.49,,854
Andorra,AND,2021-01-29,,,,,66,,0.52,,854
Andorra,AND,2021-01-30,,,,,66,,0.54,,854
Andorra,AND,2021-01-31,,,,,66,,0.56,,854
Andorra,AND,2021-02-01,1036,1036,,,66,1.34,0.57,,854
Andorra,AND,2021-02-02,,,,,60,,0.59,,777
Andorra,AND,2021-02-03,,,,,55,,0.66,,712
Andorra,AND,2021-02-04,,,,,50,,0.68,,647
Andorra,AND,2021-02-05,,,,,44,,0.7,,569
Andorra,AND,2021-02-06,,,,,39,,0.72,,505
Andorra,AND,2021-02-07,,,,,34,,0.73,,440
Andorra,AND,2021-02-08,,,,,28,,0.74,,362
Andorra,AND,2021-02-09,,,,,28,,0.76,,362
Andorra,AND,2021-02-10,1291,1291,,,28,1.67,0.79,,362
Andorra,AND,2021-02-11,,,,,48,,0.83,,621
Andorra,AND,2021-02-12,1622,1622,,,68,2.1,0.86,,880
Andorra,AND,2021-02-13,,,,,74,,0.9,,958
Andorra,AND,2021-02-14,,,,,81,,0.93,,1048
Andorra,AND,2021-02-15,,,,,87,,0.94,,1126
Andorra,AND,2021-02-16,,,,,94,,0.99,,1217
Andorra,AND,2021-02-17,,,,,100,,1.03,,1294
Andorra,AND,2021-02-18,,,,,87,,1.07,,1126
Andorra,AND,2021-02-19,2141,2141,,,74,2.77,1.1,,958
Andorra,AND,2021-02-20,,,,,71,,1.14,,919
Andorra,AND,2021-02-21,,,,,67,,1.17,,867
Andorra,AND,2021-02-22,,,,,64,,1.19,,828
Andorra,AND,2021-02-23,,,,,60,,1.26,,777
Andorra,AND,2021-02-24,2390,2390,,,57,3.09,1.32,,738
Andorra,AND,2021-02-25,,,,,56,,1.37,,725
Andorra,AND,2021-02-26,2526,,,,55,3.27,1.42,,712
Andorra,AND,2021-02-27,,,,,63,,1.51,,815
Andorra,AND,2021-02-28,,,,,72,,1.57,,932
Andorra,AND,2021-03-01,,,,,80,,1.58,,1035
Andorra,AND,2021-03-02,,,,,89,,1.67,,1152
Andorra,AND,2021-03-03,,,,,97,,1.74,,1255
Andorra,AND,2021-03-04,,,,,103,,1.79,,1333
Andorra,AND,2021-03-05,,,,,108,,1.85,,1398
Andorra,AND,2021-03-06,,,,,108,,1.92,,1398
Andorra,AND,2021-03-07,,,,,108,,1.97,,1398
Andorra,AND,2021-03-08,3611,2439,1172,,108,4.67,1.98,1.52,1398
Andorra,AND,2021-03-09,,,,,186,,2.01,,2407
Andorra,AND,2021-03-10,4914,3650,1264,,264,6.36,2.06,1.64,3417
Andorra,AND,2021-03-11,,,,,347,,2.15,,4491
Andorra,AND,2021-03-12,,,,,430,,2.24,,5565
Andorra,AND,2021-03-13,,,,,513,,2.33,,6639
Andorra,AND,2021-03-14,,,,,596,,2.4,,7714
Andorra,AND,2021-03-15,8363,7098,1265,,679,10.82,2.48,1.64,8788
Andorra,AND,2021-03-16,,,,,619,,2.57,,8011
Andorra,AND,2021-03-17,,,,,559,,2.68,,7235
Andorra,AND,2021-03-18,,,,,493,,2.76,,6381
Andorra,AND,2021-03-19,9288,,,,428,12.02,2.86,,5539
Andorra,AND,2021-03-20,,,,,357,,2.95,,4620
Andorra,AND,2021-03-21,,,,,287,,3.04,,3714
Andorra,AND,2021-03-22,,,,,217,,3.11,,2809
Andorra,AND,2021-03-23,,,,,212,,3.2,,2744
Andorra,AND,2021-03-24,,,,,207,,3.27,,2679
Andorra,AND,2021-03-25,,,,,202,,3.35,,2614
Andorra,AND,2021-03-26,,,,,197,,3.42,,2550
Andorra,AND,2021-03-27,,,,,197,,3.47,,2550
Andorra,AND,2021-03-28,,,,,197,,3.53,,2550
Andorra,AND,2021-03-29,,,,,197,,3.57,,2550
Andorra,AND,2021-03-30,,,,,197,,3.64,,2550
Andorra,AND,2021-03-31,,,,,197,,3.69,,2550
Andorra,AND,2021-04-01,,,,,197,,3.76,,2550
Andorra,AND,2021-04-02,,,,,197,,3.82,,2550
Andorra,AND,2021-04-03,,,,,197,,3.85,,2550
Andorra,AND,2021-04-04,12440,,,,197,16.1,3.86,,2550
Andorra,AND,2021-04-05,15269,9781,4484,2829,573,19.76,3.96,5.8,7416
Andorra,AND,2021-04-06,,,,,588,,4.03,,7610
Andorra,AND,2021-04-07,,,,,603,,4.08,,7804
Andorra,AND,2021-04-08,,,,,619,,4.15,,8011
Andorra,AND,2021-04-09,,,,,634,,4.22,,8206
Andorra,AND,2021-04-10,,,,,649,,4.27,,8400
Andorra,AND,2021-04-11,17091,,,,664,22.12,4.3,,8594
Andorra,AND,2021-04-12,19064,,,1973,542,24.67,4.31,,7015
Andorra,AND,2021-04-13,,,,,649,,4.34,,8400
Andorra,AND,2021-04-14,,,,,755,,4.4,,9772
Andorra,AND,2021-04-15,,,,,862,,4.44,,11156
Andorra,AND,2021-04-16,,,,,969,,4.5,,12541
Andorra,AND,2021-04-17,,,,,1075,,4.55,,13913
Andorra,AND,2021-04-18,,,,,1182,,4.58,,15298
Andorra,AND,2021-04-19,26414,21733,4681,,1050,34.19,4.6,6.06,13590
Andorra,AND,2021-04-20,,,,,943,,4.68,,12205
Andorra,AND,2021-04-21,,,,,835,,4.75,,10807
Andorra,AND,2021-04-22,,,,,728,,4.78,,9422
Andorra,AND,2021-04-23,,,,,621,,4.83,,8037
Andorra,AND,2021-04-24,,,,,513,,4.86,,6639
Andorra,AND,2021-04-25,,,,,406,,4.89,,5255
Andorra,AND,2021-04-26,28503,23822,4681,,298,36.89,4.92,6.06,3857
Andorra,AND,2021-04-27,,,,,264,,4.98,,3417
Andorra,AND,2021-04-28,,,,,229,,5.04,,2964
Andorra,AND,2021-04-29,,,,,194,,5.08,,2511
Andorra,AND,2021-04-30,,,,,159,,5.15,,2058
Andorra,AND,2021-05-01,,,,,124,,5.18,,1605
Andorra,AND,2021-05-02,,,,,89,,5.25,,1152
Andorra,AND,2021-05-03,28881,24182,4699,,54,37.38,5.3,6.08,699
Andorra,AND,2021-05-04,,,,,102,,5.39,,1320
Andorra,AND,2021-05-05,,,,,151,,5.46,,1954
Andorra,AND,2021-05-06,,,,,199,,5.54,,2576
Andorra,AND,2021-05-07,,,,,248,,5.65,,3210
Andorra,AND,2021-05-08,,,,,296,,5.71,,3831
Andorra,AND,2021-05-09,,,,,345,,5.8,,4465
Andorra,AND,2021-05-10,31633,26931,4702,,393,40.94,5.88,6.09,5086
Andorra,AND,2021-05-11,,,,,351,,5.96,,4543
Andorra,AND,2021-05-12,,,,,309,,6.06,,3999
Andorra,AND,2021-05-13,,,,,267,,6.16,,3456
Andorra,AND,2021-05-14,,,,,224,,6.26,,2899
Andorra,AND,2021-05-15,,,,,182,,6.4,,2356
Andorra,AND,2021-05-16,,,,,140,,6.47,,1812
Andorra,AND,2021-05-17,32317,27613,4704,,98,41.83,6.57,6.09,1268
Andorra,AND,2021-05-18,,,,,120,,6.69,,1553
Andorra,AND,2021-05-19,,,,,143,,6.85,,1851
Andorra,AND,2021-05-20,,,,,166,,6.99,,2148
Andorra,AND,2021-05-21,,,,,189,,20.53,,2446
Andorra,AND,2021-05-22,,,,,212,,20.65,,2744
Andorra,AND,2021-05-23,,,,,234,,20.8,,3029
Andorra,AND,2021-05-24,,,,,257,,20.94,,3326
Andorra,AND,2021-05-25,,,,,257,,21.08,,3326
Andorra,AND,2021-05-26,,,,,257,,21.23,,3326
Andorra,AND,2021-05-27,,,,,257,,21.4,,3326
Andorra,AND,2021-05-28,,,,,257,,21.58,,3326
Andorra,AND,2021-05-29,,,,,257,,21.72,,3326
Andorra,AND,2021-05-30,,,,,257,,21.83,,3326
Andorra,AND,2021-05-31,35916,27613,8303,,257,46.48,0,10.75,3326
Andorra,AND,2021-06-01,,,,,334,,0,,4323
Andorra,AND,2021-06-02,,,,,410,,0,,5306
Andorra,AND,2021-06-03,,,,,487,,0,,6303
Andorra,AND,2021-06-04,,,,,564,,0,,7300
Andorra,AND,2021-06-05,,,,,640,,0,,8283
Andorra,AND,2021-06-06,,,,,717,,0,,9280
Andorra,AND,2021-06-07,41473,30535,10938,,794,53.68,0,14.16,10276
Andorra,AND,2021-06-08,,,,,877,,0.01,,11351
Andorra,AND,2021-06-09,,,,,960,,0.03,,12425
Andorra,AND,2021-06-10,,,,,1043,,0.07,,13499
Andorra,AND,2021-06-11,,,,,1127,,0.1,,14586
Andorra,AND,2021-06-12,,,,,1210,,0.12,,15660
Andorra,AND,2021-06-13,,,,,1293,,0.13,,16735
Andorra,AND,2021-06-14,51107,34646,16416,,1376,66.15,0.13,21.25,17809
Angola,AGO,2021-03-01,0,0,,,,0,0.16,,
Angola,AGO,2021-03-02,,,,,881,,0.2,,27
Angola,AGO,2021-03-03,,,,,881,,0.24,,27
Angola,AGO,2021-03-04,,,,,881,,0.28,,27
Angola,AGO,2021-03-05,,,,,881,,0.3,,27
Angola,AGO,2021-03-06,,,,,881,,0.32,,27
Angola,AGO,2021-03-07,,,,,881,,0.34,,27
Angola,AGO,2021-03-08,6169,6169,,,881,0.02,0.37,,27
Angola,AGO,2021-03-09,,,,,1367,,0.42,,42
Angola,AGO,2021-03-10,,,,,1853,,0.49,,56
Angola,AGO,2021-03-11,,,,,2339,,0.53,,71
Angola,AGO,2021-03-12,,,,,2825,,0.62,,86
Angola,AGO,2021-03-13,,,,,3311,,0.64,,101
Angola,AGO,2021-03-14,,,,,3797,,12.54,,116
Angola,AGO,2021-03-15,,,,,4283,,12.83,,130
Angola,AGO,2021-03-16,,,,,4283,,13.03,,130
Angola,AGO,2021-03-17,,,,,4283,,13.43,,130
Angola,AGO,2021-03-18,49000,49000,,,4283,0.15,13.88,,130
Angola,AGO,2021-03-19,,,,,4577,,14.34,,139
Angola,AGO,2021-03-20,,,,,4870,,14.57,,148
Angola,AGO,2021-03-21,,,,,5163,,14.68,,157
Angola,AGO,2021-03-22,,,,,5457,,15.14,,166
Angola,AGO,2021-03-23,,,,,5750,,15.53,,175
Angola,AGO,2021-03-24,87022,87022,,,6044,0.26,16.05,,184
Angola,AGO,2021-03-25,,,,,6681,,16.58,,203
Angola,AGO,2021-03-26,,,,,7025,,17.11,,214
Angola,AGO,2021-03-27,,,,,7369,,17.44,,224
Angola,AGO,2021-03-28,,,,,7713,,17.65,,235
Angola,AGO,2021-03-29,130750,130750,,,8057,0.4,17.92,,245
Angola,AGO,2021-03-30,,,,,8060,,18.41,,245
Angola,AGO,2021-03-31,,,,,8062,,18.95,,245
Angola,AGO,2021-04-01,,,,,7720,,19.5,,235
Angola,AGO,2021-04-02,,,,,7379,,19.96,,225
Angola,AGO,2021-04-03,,,,,7037,,20.16,,214
Angola,AGO,2021-04-04,,,,,6695,,20.28,,204
Angola,AGO,2021-04-05,,,,,6354,,20.52,,193
Angola,AGO,2021-04-06,181578,181578,,,6354,0.55,20.8,,193
Angola,AGO,2021-04-07,,,,,7271,,21.25,,221
Angola,AGO,2021-04-08,,,,,8188,,21.72,,249
Angola,AGO,2021-04-09,,,,,9105,,22.16,,277
Angola,AGO,2021-04-10,,,,,10022,,0.01,,305
Angola,AGO,2021-04-11,245442,245442,,,10939,0.75,0.02,,333
Angola,AGO,2021-04-12,,,,,12710,,0.04,,387
Angola,AGO,2021-04-13,,,,,14481,,0.06,,441
Angola,AGO,2021-04-14,,,,,15335,,0.06,,467
Angola,AGO,2021-04-15,,,,,16189,,0.06,,493
Angola,AGO,2021-04-16,,,,,17043,,0.06,,519
Angola,AGO,2021-04-17,,,,,17897,,0.06,,545
Angola,AGO,2021-04-18,,,,,18751,,0.06,,571
Angola,AGO,2021-04-19,395447,395447,,,18751,1.2,0.08,,571
Angola,AGO,2021-04-20,,,,,18247,,0.09,,555
Angola,AGO,2021-04-21,,,,,17743,,0.12,,540
Angola,AGO,2021-04-22,,,,,17240,,0.27,,525
Angola,AGO,2021-04-23,456349,456349,,,16736,1.39,0.32,,509
Angola,AGO,2021-04-24,,,,,15337,,0.34,,467
Angola,AGO,2021-04-25,,,,,13939,,0.41,,424
Angola,AGO,2021-04-26,,,,,12540,,0.57,,382
Angola,AGO,2021-04-27,,,,,11645,,0.75,,354
Angola,AGO,2021-04-28,,,,,10750,,0.94,,327
Angola,AGO,2021-04-29,,,,,9854,,1.14,,300
Angola,AGO,2021-04-30,,,,,8959,,1.22,,273
Angola,AGO,2021-05-01,,,,,8959,,1.28,,273
Angola,AGO,2021-05-02,,,,,8959,,1.39,,273
Angola,AGO,2021-05-03,,,,,8959,,1.67,,273
Angola,AGO,2021-05-04,,,,,8959,,1.92,,273
Angola,AGO,2021-05-05,,,,,8959,,2.14,,273
Angola,AGO,2021-05-06,,,,,8959,,2.26,,273
Angola,AGO,2021-05-07,,,,,8959,,2.29,,273
